dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,Value
0.03287919,-0.18865591,0.23988223,0.14955272,-0.05401725,-0.05137455,0.14952125,0.18471088,-0.047398813,0.040904682,0.19870536,-0.0053534647,0.044192832,-0.39083058,0.04288543,0.24874991,-0.04080703,-0.26337126,-0.22528465,-0.3036498,-0.03221054,0.036434345,0.25212237,-0.22509427,0.05434318,-0.06334439,-0.13008896,0.12304421,-0.18865976,0.2372798,-0.30398333,0.07499341,0.9163705110549927
0.053267945,-0.16586798,0.24340266,0.15265721,-0.043815363,-0.08770775,0.14384362,0.21656242,-0.034104317,0.087031335,0.13436197,0.0075506587,0.014343991,-0.3949844,0.032029897,0.24939147,-0.015273706,-0.24940586,-0.20707045,-0.31251302,-0.06988847,0.06420152,0.2881453,-0.20296277,0.040628716,-0.05027171,-0.1192553,0.12413808,-0.18868965,0.23207784,-0.32188857,0.022742765,0.9382326602935791
0.08301954,-0.07762036,0.17869818,0.24099445,-0.08064091,0.015014732,0.2357538,0.13428055,-0.06716492,0.13653694,0.23762815,-0.01167182,0.2168593,-0.3434521,-0.026522813,0.13558552,-0.06540129,-0.09221173,-0.25563332,-0.28252175,-0.015650237,-0.022335315,0.34697327,-0.27352366,0.06552836,0.02049585,-0.013264399,0.04581925,-0.20818515,0.28882203,-0.250985,-0.047562666,0.9710439443588257
0.06735326,-0.15420951,0.24093005,0.16119151,-0.067826845,-0.07701431,0.15098348,0.1998019,-0.048318617,0.09543225,0.1849967,-0.0056698616,0.07061524,-0.39732197,0.00089557073,0.23844823,-0.0036038037,-0.2186906,-0.22367461,-0.30274662,-0.06959922,0.03771091,0.29948258,-0.21229482,0.05196239,-0.041844446,-0.09110697,0.10505742,-0.20690246,0.24128504,-0.30598885,-0.0016282173,0.9567150473594666
0.11927685,-0.020032117,0.16641559,0.27705005,-0.04000984,-0.019813292,0.2318759,0.17509192,-0.048392795,0.18999298,0.097096235,6.4048196e-05,0.13752519,-0.3428456,-0.021186125,0.100018136,-0.055654425,-0.06017763,-0.21589506,-0.3211687,-0.029042853,0.03594086,0.38857904,-0.2697773,0.032063894,0.06630841,0.009596379,0.03302521,-0.16538236,0.30615857,-0.2672467,-0.13501132,0.9887755513191223
0.06832856,-0.08244911,0.17047568,0.27150002,-0.0072735236,0.049091104,0.24289948,0.1478217,-0.05785866,0.07370895,0.17264733,-0.0055562984,0.12237356,-0.3442966,0.0907366,0.13145566,-0.15340075,-0.13604845,-0.25467288,-0.32068527,0.0601146,0.034978013,0.30507493,-0.31731397,0.043628406,0.023928551,-0.077262074,0.07755661,-0.13168094,0.31855738,-0.24771568,0.042667944,0.9485955238342285
0.09838758,-0.089004464,0.21984649,0.16599241,-0.10805404,-0.11072745,0.15507212,0.19900244,-0.04933425,0.19700584,0.13851449,0.0070804614,0.11765062,-0.37037852,-0.11302327,0.18554108,0.067310184,-0.12918797,-0.18839242,-0.29143813,-0.14426483,0.017983522,0.37343353,-0.17990993,0.030812033,0.0010145478,0.0016804044,0.051908895,-0.23347005,0.22359297,-0.30858883,-0.14913903,0.963657557964325
0.12613553,-0.0078070285,0.17466415,0.27407864,-0.0067366394,-0.03376425,0.20918287,0.19568834,-0.032312494,0.1966592,0.034727186,0.0006133821,0.057800677,-0.333207,0.015649116,0.106125124,-0.043556727,-0.0772413,-0.19087774,-0.33420807,-0.03302096,0.08954356,0.3826609,-0.26562828,0.01790217,0.080831565,-0.018436188,0.05521928,-0.1405547,0.31982198,-0.3114659,-0.1303069,0.9840533137321472
0.116553076,-0.019894138,0.17567486,0.2668225,-0.04054012,-0.02962997,0.20924786,0.18406008,-0.04018917,0.20258005,0.09696658,0.0043067504,0.10169232,-0.3340846,-0.021458672,0.11514286,-0.025117774,-0.066558845,-0.18802641,-0.32444888,-0.045272026,0.06725404,0.39258584,-0.25944424,0.019792134,0.072862804,-0.001187658,0.046071187,-0.15881588,0.32140362,-0.2988579,-0.12914814,0.991604745388031
0.09981072,-0.065021195,0.19597964,0.2432202,-0.03363098,-0.028602427,0.20825683,0.18514788,-0.042803373,0.15782937,0.10845888,-0.002158521,0.07602556,-0.35437724,0.017890833,0.14823666,-0.046181947,-0.13170429,-0.21080452,-0.32754123,-0.03454294,0.06794919,0.36189747,-0.2671447,0.022504654,0.038817186,-0.044648003,0.07260626,-0.16934437,0.30672124,-0.314821,-0.07736628,0.9974464774131775
0.12504618,-0.017911738,0.17233822,0.26576337,-0.025947599,-0.041357875,0.2041518,0.19570573,-0.03749259,0.20179234,0.055506635,0.0028444198,0.06892928,-0.33623675,-0.0068043172,0.116117984,-0.029112998,-0.08250524,-0.18765818,-0.3326497,-0.047541067,0.08224451,0.38290605,-0.26427332,0.015160162,0.07095026,-0.012139878,0.04699398,-0.1558016,0.30807278,-0.31223226,-0.14662606,0.9889367818832397
0.0991545,-0.06010149,0.18852887,0.2529002,-0.021143747,-0.015384104,0.21054234,0.17886633,-0.045362797,0.1486187,0.10991003,-0.008493179,0.089388445,-0.35014167,0.027270233,0.14783934,-0.056226153,-0.1275215,-0.21509354,-0.3331292,-0.016416,0.06952346,0.3539302,-0.2807748,0.027803194,0.040631652,-0.051292185,0.07351263,-0.15791021,0.3189161,-0.3059849,-0.06297532,0.994949460029602
0.09761868,-0.06226414,0.19881333,0.23934968,-0.051522333,-0.028244598,0.1982189,0.18084207,-0.03869596,0.15696111,0.15644556,-0.0153304925,0.119969375,-0.35182884,-0.001967098,0.16236798,-0.030736187,-0.12715715,-0.2186424,-0.31911358,-0.036061876,0.049885973,0.35959366,-0.2693851,0.038012143,0.03234426,-0.03246279,0.0668965,-0.18402824,0.29613873,-0.3044245,-0.06533352,0.9975785613059998
0.08298445,-0.0970849,0.21556321,0.22377199,-0.023737755,-0.035616815,0.19447717,0.19191113,-0.040686637,0.13566138,0.107037015,-0.0006198004,0.04874533,-0.36283618,0.03443177,0.17587212,-0.04139602,-0.17397442,-0.20753661,-0.3326469,-0.026989883,0.08207343,0.3388105,-0.26257297,0.026302252,0.014496681,-0.07581448,0.09686831,-0.15787588,0.30336165,-0.31910977,-0.035759278,0.9878201484680176
0.12292206,-0.0043356633,0.15875986,0.28299868,-0.016273655,0.007277252,0.23730204,0.16134432,-0.03980062,0.18139043,0.09905823,0.0040909126,0.12737027,-0.31127274,0.004875744,0.09451809,-0.06415101,-0.06315818,-0.21315981,-0.32268897,-0.0030391808,0.06403761,0.38716224,-0.2890503,0.027288012,0.08057666,-0.004875404,0.046294454,-0.14564943,0.33214694,-0.28387055,-0.1174008,0.9832736253738403
0.096563116,-0.06962981,0.20822832,0.22341883,-0.055509683,-0.05081072,0.18797196,0.19346642,-0.045914482,0.17237297,0.13898301,-0.007132239,0.09647576,-0.35891512,-0.015027111,0.17371461,-0.0074476586,-0.12854125,-0.20041957,-0.32461056,-0.058870476,0.06186432,0.35818025,-0.2474785,0.030042464,0.027077444,-0.0378666,0.08023299,-0.1947295,0.2832969,-0.3178555,-0.08211427,0.9973451495170593
0.106474094,-0.029395126,0.17859349,0.27279055,0.016333845,-0.0027550021,0.22486204,0.18442997,-0.02916681,0.15468764,0.05490634,0.0036237855,0.04998863,-0.33173043,0.07233739,0.11843201,-0.09245891,-0.11232031,-0.20546429,-0.33913255,0.010327098,0.10149066,0.35486487,-0.2951781,0.017477067,0.071094915,-0.050200004,0.07328488,-0.12129652,0.33537614,-0.30249974,-0.056777984,0.9771295189857483
0.07886406,-0.1237117,0.20153402,0.2055264,-0.08386487,-0.037784025,0.1852864,0.16559343,-0.064856544,0.13760212,0.21368694,-0.008641535,0.14253494,-0.37169528,-0.0394095,0.18496959,-0.007565804,-0.16564952,-0.23557353,-0.30932662,-0.06931011,-0.008511363,0.3349401,-0.24103512,0.034229293,-0.02191291,-0.04655349,0.07547497,-0.22508751,0.2541773,-0.28494447,-0.049743388,0.9802085757255554
